Date,Location_ISO_Code,Location,New_Cases,New_Deaths,New_Recovered,New_Active_Cases,Total_Active_Cases,Total_Deaths,Total_Recovered,Total_Cases,Location_Level,Longitude,Latitude
2022-02-01,ID-JK,DKI Jakarta,6391,12,1666,4713,234011,13680,869211,1116902,Province,106.8361183,-6.204698991
2022-02-02,ID-JK,DKI Jakarta,9132,16,4180,4936,238947,13696,873391,1126034,Province,106.8361183,-6.204698991
2022-02-03,ID-JK,DKI Jakarta,10117,22,4398,5697,244644,13718,877789,1136151,Province,106.8361183,-6.204698991
2022-02-04,ID-JK,DKI Jakarta,13389,25,5437,7927,252571,13743,883226,1149540,Province,106.8361183,-6.204698991
2022-02-05,ID-JK,DKI Jakarta,12774,27,8293,4454,257025,13770,891519,1162314,Province,106.8361183,-6.204698991
2022-02-06,ID-JK,DKI Jakarta,15825,28,8309,7488,264513,13798,899828,1178139,Province,106.8361183,-6.204698991
2022-02-07,ID-JK,DKI Jakarta,12682,38,4572,8072,272585,13836,904400,1190821,Province,106.8361183,-6.204698991
2022-02-08,ID-JK,DKI Jakarta,10817,40,5142,5635,278220,13876,909542,1201638,Province,106.8361183,-6.204698991
2022-02-09,ID-JK,DKI Jakarta,14353,17,8893,5443,283663,13893,918435,1215991,Province,106.8361183,-6.204698991
2022-02-10,ID-JK,DKI Jakarta,11090,22,11290,0,283663,13915,929725,1227303,Province,106.8361183,-6.204698991
2022-02-11,ID-JK,DKI Jakarta,10707,38,17285,0,283663,13953,947010,1244626,Province,106.8361183,-6.204698991
2022-02-12,ID-JK,DKI Jakarta,12416,39,23872,0,283663,13992,970882,1268537,Province,106.8361183,-6.204698991
2022-02-13,ID-JK,DKI Jakarta,10172,43,16338,0,283663,14035,987220,1284918,Province,106.8361183,-6.204698991
2022-02-14,ID-JK,DKI Jakarta,10275,48,87,10140,293803,14083,987307,1295193,Province,106.8361183,-6.204698991
2022-02-15,ID-JK,DKI Jakarta,9483,48,9095,340,294143,14131,996402,1304676,Province,106.8361183,-6.204698991
2022-02-16,ID-JK,DKI Jakarta,12388,53,7351,4984,299127,14184,1003753,1317064,Province,106.8361183,-6.204698991
2022-02-17,ID-JK,DKI Jakarta,8536,64,19041,0,299127,14248,1022794,1336169,Province,106.8361183,-6.204698991
2022-02-18,ID-JK,DKI Jakarta,8189,43,11750,0,299127,14291,1034544,1347962,Province,106.8361183,-6.204698991
2022-02-19,ID-JK,DKI Jakarta,9453,24,11157,0,299127,14315,1045701,1359143,Province,106.8361183,-6.204698991
2022-02-20,ID-JK,DKI Jakarta,8136,33,12290,0,299127,14348,1057991,1371466,Province,106.8361183,-6.204698991
2022-02-21,ID-JK,DKI Jakarta,5358,25,12082,0,299127,14373,1070073,1383573,Province,106.8361183,-6.204698991
2022-02-22,ID-JK,DKI Jakarta,5208,38,9490,0,299127,14411,1079563,1393101,Province,106.8361183,-6.204698991
2022-02-23,ID-JK,DKI Jakarta,7295,53,8193,0,299127,14464,1087756,1401347,Province,106.8361183,-6.204698991
2022-02-24,ID-JK,DKI Jakarta,6855,47,12285,0,299127,14511,1100041,1413679,Province,106.8361183,-6.204698991
2022-02-25,ID-JK,DKI Jakarta,4524,41,4919,0,299127,14552,1104960,1418639,Province,106.8361183,-6.204698991
2022-02-26,ID-JK,DKI Jakarta,4675,31,5,4639,303766,14583,1104965,1423314,Province,106.8361183,-6.204698991
2022-02-27,ID-JK,DKI Jakarta,3957,24,4063,0,303766,14607,1109028,1427401,Province,106.8361183,-6.204698991
2022-02-28,ID-JK,DKI Jakarta,7300,60,11373,0,303766,14667,1120401,1438834,Province,106.8361183,-6.204698991
2022-03-01,ID-JK,DKI Jakarta,3635,25,5252,0,303766,14692,1125653,1444111,Province,106.8361183,-6.204698991
2022-03-02,ID-JK,DKI Jakarta,4196,18,4017,161,303927,14710,1129670,1448307,Province,106.8361183,-6.204698991
2022-03-03,ID-JK,DKI Jakarta,4669,20,7890,0,303927,14730,1137560,1456217,Province,106.8361183,-6.204698991
2022-03-04,ID-JK,DKI Jakarta,3727,24,5574,0,303927,14754,1143134,1461815,Province,106.8361183,-6.204698991
2022-03-05,ID-JK,DKI Jakarta,3059,19,5284,0,303927,14773,1148418,1467118,Province,106.8361183,-6.204698991
2022-03-06,ID-JK,DKI Jakarta,3669,19,4462,0,303927,14792,1152880,1471599,Province,106.8361183,-6.204698991
2022-03-07,ID-JK,DKI Jakarta,2682,30,4051,0,303927,14822,1156931,1475680,Province,106.8361183,-6.204698991
2022-03-08,ID-JK,DKI Jakarta,3569,26,4225,0,303927,14848,1161156,1479931,Province,106.8361183,-6.204698991
2022-03-09,ID-JK,DKI Jakarta,3872,9,3694,169,304096,14857,1164850,1483803,Province,106.8361183,-6.204698991
2022-03-10,ID-JK,DKI Jakarta,3546,17,3715,0,304096,14874,1168565,1487535,Province,106.8361183,-6.204698991
2022-03-11,ID-JK,DKI Jakarta,2548,13,5599,0,304096,14887,1174164,1493147,Province,106.8361183,-6.204698991
2022-03-12,ID-JK,DKI Jakarta,2105,24,4103,0,304096,14911,1178267,1497274,Province,106.8361183,-6.204698991
2022-03-13,ID-JK,DKI Jakarta,1874,35,2598,0,304096,14946,1180865,1499907,Province,106.8361183,-6.204698991
2022-03-14,ID-JK,DKI Jakarta,1307,33,3995,0,304096,14979,1184860,1503935,Province,106.8361183,-6.204698991
2022-03-15,ID-JK,DKI Jakarta,1571,31,2297,0,304096,15010,1187157,1506263,Province,106.8361183,-6.204698991
2022-03-16,ID-JK,DKI Jakarta,1706,12,2399,0,304096,15022,1189556,1508674,Province,106.8361183,-6.204698991
2022-03-17,ID-JK,DKI Jakarta,1583,12,3664,0,304096,15034,1193220,1512350,Province,106.8361183,-6.204698991
2022-03-18,ID-JK,DKI Jakarta,1516,18,2865,0,304096,15052,1196085,1515233,Province,106.8361183,-6.204698991
2022-03-19,ID-JK,DKI Jakarta,1485,11,2578,0,304096,15063,1198663,1517822,Province,106.8361183,-6.204698991
2022-03-20,ID-JK,DKI Jakarta,1167,13,2250,0,304096,15076,1200913,1520085,Province,106.8361183,-6.204698991
2022-03-21,ID-JK,DKI Jakarta,862,6,1818,0,304096,15082,1202731,1521909,Province,106.8361183,-6.204698991
2022-03-22,ID-JK,DKI Jakarta,1012,12,2920,0,304096,15094,1205651,1524841,Province,106.8361183,-6.204698991
2022-03-23,ID-JK,DKI Jakarta,1235,4,974,257,304353,15098,1206625,1526076,Province,106.8361183,-6.204698991
2022-03-24,ID-JK,DKI Jakarta,1067,5,617,445,304798,15103,1207242,1527143,Province,106.8361183,-6.204698991
2022-03-25,ID-JK,DKI Jakarta,890,5,1659,0,304798,15108,1208901,1528807,Province,106.8361183,-6.204698991
2022-03-26,ID-JK,DKI Jakarta,796,5,1423,0,304798,15113,1210324,1530235,Province,106.8361183,-6.204698991
2022-03-27,ID-JK,DKI Jakarta,594,5,1381,0,304798,15118,1211705,1531621,Province,106.8361183,-6.204698991
2022-03-28,ID-JK,DKI Jakarta,573,11,1298,0,304798,15129,1213003,1532930,Province,106.8361183,-6.204698991
2022-03-29,ID-JK,DKI Jakarta,742,10,919,0,304798,15139,1213922,1533859,Province,106.8361183,-6.204698991
2022-03-30,ID-JK,DKI Jakarta,901,11,831,59,304857,15150,1214753,1534760,Province,106.8361183,-6.204698991
2022-03-31,ID-JK,DKI Jakarta,729,8,1322,0,304857,15158,1216075,1536090,Province,106.8361183,-6.204698991
2022-04-01,ID-JK,DKI Jakarta,641,8,1070,0,304857,15166,1217145,1537168,Province,106.8361183,-6.204698991
2022-04-02,ID-JK,DKI Jakarta,633,8,1038,0,304857,15174,1218183,1538214,Province,106.8361183,-6.204698991
2022-04-03,ID-JK,DKI Jakarta,612,5,776,0,304857,15179,1218959,1538995,Province,106.8361183,-6.204698991
2022-04-04,ID-JK,DKI Jakarta,488,10,726,0,304857,15189,1219685,1539731,Province,106.8361183,-6.204698991
2022-04-05,ID-JK,DKI Jakarta,568,5,571,0,304857,15194,1220256,1540307,Province,106.8361183,-6.204698991
2022-04-06,ID-JK,DKI Jakarta,753,2,552,199,305056,15196,1220808,1541060,Province,106.8361183,-6.204698991
2022-04-07,ID-JK,DKI Jakarta,674,5,820,0,305056,15201,1221628,1541885,Province,106.8361183,-6.204698991
2022-04-08,ID-JK,DKI Jakarta,592,2,762,0,305056,15203,1222390,1542649,Province,106.8361183,-6.204698991
2022-04-09,ID-JK,DKI Jakarta,450,3,702,0,305056,15206,1223092,1543354,Province,106.8361183,-6.204698991
2022-04-10,ID-JK,DKI Jakarta,369,3,595,0,305056,15209,1223687,1543952,Province,106.8361183,-6.204698991
2022-04-11,ID-JK,DKI Jakarta,312,4,655,0,305056,15213,1224342,1544611,Province,106.8361183,-6.204698991
2022-04-12,ID-JK,DKI Jakarta,355,5,486,0,305056,15218,1224828,1545102,Province,106.8361183,-6.204698991
2022-04-13,ID-JK,DKI Jakarta,699,3,549,147,305203,15221,1225377,1545801,Province,106.8361183,-6.204698991
2022-04-14,ID-JK,DKI Jakarta,72,2,791,0,305203,15223,1226168,1546594,Province,106.8361183,-6.204698991
2022-04-15,ID-JK,DKI Jakarta,310,4,600,0,305203,15227,1226768,1547198,Province,106.8361183,-6.204698991
2022-04-16,ID-JK,DKI Jakarta,193,2,599,0,305203,15229,1227367,1547799,Province,106.8361183,-6.204698991
2022-04-17,ID-JK,DKI Jakarta,195,4,456,0,305203,15233,1227823,1548259,Province,106.8361183,-6.204698991
2022-04-18,ID-JK,DKI Jakarta,170,6,414,0,305203,15239,1228237,1548679,Province,106.8361183,-6.204698991
2022-04-19,ID-JK,DKI Jakarta,179,2,312,0,305203,15241,1228549,1548993,Province,106.8361183,-6.204698991
2022-04-20,ID-JK,DKI Jakarta,231,2,265,0,305203,15243,1228814,1549260,Province,106.8361183,-6.204698991
2022-04-21,ID-JK,DKI Jakarta,159,4,423,0,305203,15247,1229237,1549687,Province,106.8361183,-6.204698991
2022-04-22,ID-JK,DKI Jakarta,215,3,410,0,305203,15250,1229647,1550100,Province,106.8361183,-6.204698991
2022-04-23,ID-JK,DKI Jakarta,173,3,356,0,305203,15253,1230003,1550459,Province,106.8361183,-6.204698991
2022-04-24,ID-JK,DKI Jakarta,135,1,250,0,305203,15254,1230253,1550710,Province,106.8361183,-6.204698991
2022-04-25,ID-JK,DKI Jakarta,101,1,147,0,305203,15255,1230400,1550858,Province,106.8361183,-6.204698991
2022-04-26,ID-JK,DKI Jakarta,199,2,231,0,305203,15257,1230631,1551091,Province,106.8361183,-6.204698991
2022-04-27,ID-JK,DKI Jakarta,130,3,142,0,305203,15260,1230773,1551236,Province,106.8361183,-6.204698991
2022-04-28,ID-JK,DKI Jakarta,113,1,237,0,305203,15261,1231010,1551474,Province,106.8361183,-6.204698991
2022-04-29,ID-JK,DKI Jakarta,126,1,184,0,305203,15262,1231194,1551659,Province,106.8361183,-6.204698991
2022-04-30,ID-JK,DKI Jakarta,151,1,251,0,305203,15263,1231445,1551911,Province,106.8361183,-6.204698991
2022-05-01,ID-JK,DKI Jakarta,81,1,100,0,305203,15264,1231545,1552012,Province,106.8361183,-6.204698991
2022-05-02,ID-JK,DKI Jakarta,88,2,197,0,305203,15266,1231742,1552211,Province,106.8361183,-6.204698991
2022-05-03,ID-JK,DKI Jakarta,40,1,124,0,305203,15267,1231866,1552336,Province,106.8361183,-6.204698991
2022-05-04,ID-JK,DKI Jakarta,62,2,101,0,305203,15269,1231967,1552439,Province,106.8361183,-6.204698991
2022-05-05,ID-JK,DKI Jakarta,86,0,172,0,305203,15269,1232139,1552611,Province,106.8361183,-6.204698991
2022-05-06,ID-JK,DKI Jakarta,89,1,122,0,305203,15270,1232261,1552734,Province,106.8361183,-6.204698991
2022-05-07,ID-JK,DKI Jakarta,62,1,100,0,305203,15271,1232361,1552835,Province,106.8361183,-6.204698991
2022-05-08,ID-JK,DKI Jakarta,78,1,166,0,305203,15272,1232527,1553002,Province,106.8361183,-6.204698991
2022-05-09,ID-JK,DKI Jakarta,102,1,35,66,305269,15273,1232562,1553104,Province,106.8361183,-6.204698991
2022-05-10,ID-JK,DKI Jakarta,150,2,83,65,305334,15275,1232645,1553254,Province,106.8361183,-6.204698991
2022-05-11,ID-JK,DKI Jakarta,130,1,87,42,305376,15276,1232732,1553384,Province,106.8361183,-6.204698991
2022-05-12,ID-JK,DKI Jakarta,100,2,31,67,305443,15278,1232763,1553484,Province,106.8361183,-6.204698991
2022-05-13,ID-JK,DKI Jakarta,101,1,45,55,305498,15279,1232808,1553585,Province,106.8361183,-6.204698991
2022-05-14,ID-JK,DKI Jakarta,114,1,89,24,305522,15280,1232897,1553699,Province,106.8361183,-6.204698991
2022-05-15,ID-JK,DKI Jakarta,93,1,78,14,305536,15281,1232975,1553792,Province,106.8361183,-6.204698991
2022-05-16,ID-JK,DKI Jakarta,70,0,71,0,305536,15281,1233046,1553863,Province,106.8361183,-6.204698991
2022-05-17,ID-JK,DKI Jakarta,74,0,93,0,305536,15281,1233139,1553956,Province,106.8361183,-6.204698991
2022-05-18,ID-JK,DKI Jakarta,113,1,103,9,305545,15282,1233242,1554069,Province,106.8361183,-6.204698991
2022-05-19,ID-JK,DKI Jakarta,90,0,181,0,305545,15282,1233423,1554250,Province,106.8361183,-6.204698991
2022-05-20,ID-JK,DKI Jakarta,82,0,107,0,305545,15282,1233530,1554357,Province,106.8361183,-6.204698991
2022-05-21,ID-JK,DKI Jakarta,93,0,81,12,305557,15282,1233611,1554450,Province,106.8361183,-6.204698991
2022-05-22,ID-JK,DKI Jakarta,110,2,89,19,305576,15284,1233700,1554560,Province,106.8361183,-6.204698991
2022-05-23,ID-JK,DKI Jakarta,58,1,115,0,305576,15285,1233815,1554676,Province,106.8361183,-6.204698991
2022-05-24,ID-JK,DKI Jakarta,148,3,94,51,305627,15288,1233909,1554824,Province,106.8361183,-6.204698991
2022-05-25,ID-JK,DKI Jakarta,128,0,64,64,305691,15288,1233973,1554952,Province,106.8361183,-6.204698991
2022-05-26,ID-JK,DKI Jakarta,124,0,82,42,305733,15288,1234055,1555076,Province,106.8361183,-6.204698991
2022-05-27,ID-JK,DKI Jakarta,110,0,66,44,305777,15288,1234121,1555186,Province,106.8361183,-6.204698991
2022-05-28,ID-JK,DKI Jakarta,104,0,92,12,305789,15288,1234213,1555290,Province,106.8361183,-6.204698991
2022-05-29,ID-JK,DKI Jakarta,89,0,99,0,305789,15288,1234312,1555389,Province,106.8361183,-6.204698991
2022-05-30,ID-JK,DKI Jakarta,81,3,99,0,305789,15291,1234411,1555491,Province,106.8361183,-6.204698991
2022-05-31,ID-JK,DKI Jakarta,132,0,111,21,305810,15291,1234522,1555623,Province,106.8361183,-6.204698991
2022-06-01,ID-JK,DKI Jakarta,164,0,79,85,305895,15291,1234601,1555787,Province,106.8361183,-6.204698991
2022-06-02,ID-JK,DKI Jakarta,158,0,157,1,305896,15291,1234758,1555945,Province,106.8361183,-6.204698991
2022-06-03,ID-JK,DKI Jakarta,173,0,140,33,305929,15291,1234898,1556118,Province,106.8361183,-6.204698991
2022-06-04,ID-JK,DKI Jakarta,173,0,113,60,305989,15291,1235011,1556291,Province,106.8361183,-6.204698991
2022-06-05,ID-JK,DKI Jakarta,195,0,93,102,306091,15291,1235104,1556486,Province,106.8361183,-6.204698991
2022-06-06,ID-JK,DKI Jakarta,147,0,103,44,306135,15291,1235207,1556633,Province,106.8361183,-6.204698991
2022-06-07,ID-JK,DKI Jakarta,260,0,102,158,306293,15291,1235309,1556893,Province,106.8361183,-6.204698991
2022-06-08,ID-JK,DKI Jakarta,288,0,96,192,306485,15291,1235405,1557181,Province,106.8361183,-6.204698991
2022-06-09,ID-JK,DKI Jakarta,276,0,138,138,306623,15291,1235543,1557457,Province,106.8361183,-6.204698991
2022-06-10,ID-JK,DKI Jakarta,333,0,158,175,306798,15291,1235701,1557790,Province,106.8361183,-6.204698991
2022-06-11,ID-JK,DKI Jakarta,314,0,172,142,306940,15291,1235873,1558104,Province,106.8361183,-6.204698991
2022-06-12,ID-JK,DKI Jakarta,322,0,164,158,307098,15291,1236037,1558426,Province,106.8361183,-6.204698991
2022-06-13,ID-JK,DKI Jakarta,348,1,182,165,307263,15292,1236219,1558774,Province,106.8361183,-6.204698991
2022-06-14,ID-JK,DKI Jakarta,517,0,190,327,307590,15292,1236409,1559291,Province,106.8361183,-6.204698991
2022-06-15,ID-JK,DKI Jakarta,730,0,154,576,308166,15292,1236563,1560021,Province,106.8361183,-6.204698991
2022-06-16,ID-JK,DKI Jakarta,696,1,293,402,308568,15293,1236856,1560717,Province,106.8361183,-6.204698991
2022-06-17,ID-JK,DKI Jakarta,686,0,288,398,308966,15293,1237144,1561403,Province,106.8361183,-6.204698991
2022-06-18,ID-JK,DKI Jakarta,733,0,291,442,309408,15293,1237435,1562136,Province,106.8361183,-6.204698991
2022-06-19,ID-JK,DKI Jakarta,733,1,275,457,309865,15294,1237710,1562869,Province,106.8361183,-6.204698991
2022-06-20,ID-JK,DKI Jakarta,701,0,383,318,310183,15294,1238093,1563570,Province,106.8361183,-6.204698991
2022-06-21,ID-JK,DKI Jakarta,953,2,334,617,310800,15296,1238427,1564523,Province,106.8361183,-6.204698991
2022-06-22,ID-JK,DKI Jakarta,1226,0,362,864,311664,15296,1238789,1565749,Province,106.8361183,-6.204698991
2022-06-23,ID-JK,DKI Jakarta,1055,0,605,450,312114,15296,1239394,1566804,Province,106.8361183,-6.204698991
2022-06-24,ID-JK,DKI Jakarta,1266,0,669,597,312711,15296,1240063,1568070,Province,106.8361183,-6.204698991
2022-06-25,ID-JK,DKI Jakarta,1045,0,710,335,313046,15296,1240773,1569115,Province,106.8361183,-6.204698991
2022-06-26,ID-JK,DKI Jakarta,1055,0,689,366,313412,15296,1241462,1570170,Province,106.8361183,-6.204698991
2022-06-27,ID-JK,DKI Jakarta,838,0,856,0,313412,15296,1242318,1571026,Province,106.8361183,-6.204698991
2022-06-28,ID-JK,DKI Jakarta,1251,1,718,532,313944,15297,1243036,1572277,Province,106.8361183,-6.204698991
2022-06-29,ID-JK,DKI Jakarta,1134,0,708,426,314370,15297,1243744,1573411,Province,106.8361183,-6.204698991
2022-06-30,ID-JK,DKI Jakarta,1255,2,1090,163,314533,15299,1244834,1574666,Province,106.8361183,-6.204698991
2022-07-01,ID-JK,DKI Jakarta,1100,0,1177,0,314533,15299,1246011,1575843,Province,106.8361183,-6.204698991
2022-07-02,ID-JK,DKI Jakarta,983,3,1300,0,314533,15302,1247311,1577146,Province,106.8361183,-6.204698991
2022-07-03,ID-JK,DKI Jakarta,931,3,1078,0,314533,15305,1248389,1578227,Province,106.8361183,-6.204698991
2022-07-04,ID-JK,DKI Jakarta,737,3,1139,0,314533,15308,1249528,1579369,Province,106.8361183,-6.204698991
2022-07-05,ID-JK,DKI Jakarta,1276,2,892,382,314915,15310,1250420,1580645,Province,106.8361183,-6.204698991
2022-07-06,ID-JK,DKI Jakarta,1516,2,849,665,315580,15312,1251269,1582161,Province,106.8361183,-6.204698991
2022-07-07,ID-JK,DKI Jakarta,1476,2,1251,223,315803,15314,1252520,1583637,Province,106.8361183,-6.204698991
2022-07-08,ID-JK,DKI Jakarta,1153,2,1064,87,315890,15316,1253584,1584790,Province,106.8361183,-6.204698991
2022-07-09,ID-JK,DKI Jakarta,1476,2,1159,315,316205,15318,1254743,1586266,Province,106.8361183,-6.204698991
2022-07-10,ID-JK,DKI Jakarta,1675,4,1198,473,316678,15322,1255941,1587941,Province,106.8361183,-6.204698991
2022-07-11,ID-JK,DKI Jakarta,812,4,1164,0,316678,15326,1257105,1589109,Province,106.8361183,-6.204698991
2022-07-12,ID-JK,DKI Jakarta,1594,4,716,874,317552,15330,1257821,1590703,Province,106.8361183,-6.204698991
2022-07-13,ID-JK,DKI Jakarta,2021,0,876,1145,318697,15330,1258697,1592724,Province,106.8361183,-6.204698991
2022-07-14,ID-JK,DKI Jakarta,1749,6,1571,172,318869,15336,1260268,1594473,Province,106.8361183,-6.204698991
2022-07-15,ID-JK,DKI Jakarta,1613,3,1629,0,318869,15339,1261897,1596105,Province,106.8361183,-6.204698991
2022-07-16,ID-JK,DKI Jakarta,2131,5,1597,529,319398,15344,1263494,1598236,Province,106.8361183,-6.204698991
2022-07-17,ID-JK,DKI Jakarta,2002,0,1441,561,319959,15344,1264935,1600238,Province,106.8361183,-6.204698991
2022-07-18,ID-JK,DKI Jakarta,1864,2,1354,508,320467,15346,1266289,1602102,Province,106.8361183,-6.204698991
2022-07-19,ID-JK,DKI Jakarta,2485,2,1400,1083,321550,15348,1267689,1604587,Province,106.8361183,-6.204698991
2022-07-20,ID-JK,DKI Jakarta,2955,2,594,2359,323909,15350,1268283,1607542,Province,106.8361183,-6.204698991
2022-07-21,ID-JK,DKI Jakarta,2887,3,1818,1066,324975,15353,1270101,1610429,Province,106.8361183,-6.204698991
2022-07-22,ID-JK,DKI Jakarta,2467,6,1772,689,325664,15359,1271873,1612896,Province,106.8361183,-6.204698991
2022-07-23,ID-JK,DKI Jakarta,2662,1,2499,162,325826,15360,1274372,1615558,Province,106.8361183,-6.204698991
2022-07-24,ID-JK,DKI Jakarta,2151,0,1256,895,326721,15360,1275628,1617709,Province,106.8361183,-6.204698991
2022-07-25,ID-JK,DKI Jakarta,2168,3,2377,0,326721,15363,1278005,1620089,Province,106.8361183,-6.204698991
2022-07-26,ID-JK,DKI Jakarta,2962,3,1513,1446,328167,15366,1279518,1623051,Province,106.8361183,-6.204698991
2022-07-27,ID-JK,DKI Jakarta,3279,0,1901,1378,329545,15366,1281419,1626330,Province,106.8361183,-6.204698991
2022-07-28,ID-JK,DKI Jakarta,3157,2,3099,56,329601,15368,1284518,1629487,Province,106.8361183,-6.204698991
2022-07-29,ID-JK,DKI Jakarta,2987,3,2392,592,330193,15371,1286910,1632474,Province,106.8361183,-6.204698991
2022-07-30,ID-JK,DKI Jakarta,2629,5,2759,0,330193,15376,1289669,1635238,Province,106.8361183,-6.204698991
2022-07-31,ID-JK,DKI Jakarta,2198,2,2600,0,330193,15378,1292269,1637840,Province,106.8361183,-6.204698991
2022-08-01,ID-JK,DKI Jakarta,1486,2,2698,0,330193,15380,1294967,1640540,Province,106.8361183,-6.204698991
2022-08-02,ID-JK,DKI Jakarta,1993,4,1861,128,330321,15384,1296828,1642533,Province,106.8361183,-6.204698991
2022-08-03,ID-JK,DKI Jakarta,2532,4,2186,342,330663,15388,1299014,1645065,Province,106.8361183,-6.204698991
2022-08-04,ID-JK,DKI Jakarta,2814,2,3999,0,330663,15390,1303013,1649066,Province,106.8361183,-6.204698991
2022-08-05,ID-JK,DKI Jakarta,2569,4,2833,0,330663,15394,1305846,1651903,Province,106.8361183,-6.204698991
2022-08-06,ID-JK,DKI Jakarta,2356,3,2899,0,330663,15397,1308745,1654805,Province,106.8361183,-6.204698991
2022-08-07,ID-JK,DKI Jakarta,1824,5,3003,0,330663,15402,1311748,1657813,Province,106.8361183,-6.204698991
2022-08-08,ID-JK,DKI Jakarta,2300,3,2720,0,330663,15405,1314468,1660536,Province,106.8361183,-6.204698991
2022-08-09,ID-JK,DKI Jakarta,2298,5,2200,93,330756,15410,1316668,1662834,Province,106.8361183,-6.204698991
2022-08-10,ID-JK,DKI Jakarta,2224,4,1590,630,331386,15414,1318258,1665058,Province,106.8361183,-6.204698991
2022-08-11,ID-JK,DKI Jakarta,2218,3,2381,0,331386,15417,1320639,1667442,Province,106.8361183,-6.204698991
2022-08-12,ID-JK,DKI Jakarta,2858,0,2554,304,331690,15417,1323193,1670300,Province,106.8361183,-6.204698991
2022-08-13,ID-JK,DKI Jakarta,2287,4,2531,0,331690,15421,1325724,1672835,Province,106.8361183,-6.204698991
2022-08-14,ID-JK,DKI Jakarta,2109,3,2399,0,331690,15424,1328123,1675237,Province,106.8361183,-6.204698991
2022-08-15,ID-JK,DKI Jakarta,1902,3,2157,0,331690,15427,1330280,1677397,Province,106.8361183,-6.204698991
2022-08-16,ID-JK,DKI Jakarta,2462,2,1802,658,332348,15429,1332082,1679859,Province,106.8361183,-6.204698991
2022-08-17,ID-JK,DKI Jakarta,2404,4,2140,260,332608,15433,1334222,1682263,Province,106.8361183,-6.204698991
2022-08-18,ID-JK,DKI Jakarta,2060,2,2418,0,332608,15435,1336640,1684683,Province,106.8361183,-6.204698991
2022-08-19,ID-JK,DKI Jakarta,2217,5,2288,0,332608,15440,1338928,1686976,Province,106.8361183,-6.204698991
2022-08-20,ID-JK,DKI Jakarta,2324,3,2258,63,332671,15443,1341186,1689300,Province,106.8361183,-6.204698991
2022-08-21,ID-JK,DKI Jakarta,1897,4,2719,0,332671,15447,1343905,1692023,Province,106.8361183,-6.204698991
2022-08-22,ID-JK,DKI Jakarta,1546,4,2299,0,332671,15451,1346204,1694326,Province,106.8361183,-6.204698991
2022-08-23,ID-JK,DKI Jakarta,1470,3,1852,0,332671,15454,1348056,1696181,Province,106.8361183,-6.204698991
2022-08-24,ID-JK,DKI Jakarta,2217,3,1899,315,332986,15457,1349955,1698398,Province,106.8361183,-6.204698991
2022-08-25,ID-JK,DKI Jakarta,2483,4,3081,0,332986,15461,1353036,1701483,Province,106.8361183,-6.204698991
2022-08-26,ID-JK,DKI Jakarta,1888,3,3100,0,332986,15464,1356136,1704586,Province,106.8361183,-6.204698991
2022-08-27,ID-JK,DKI Jakarta,1912,2,713,1197,334183,15466,1356849,1706498,Province,106.8361183,-6.204698991
2022-08-28,ID-JK,DKI Jakarta,1489,2,2737,0,334183,15468,1359586,1709237,Province,106.8361183,-6.204698991
2022-08-29,ID-JK,DKI Jakarta,1216,4,1797,0,334183,15472,1361383,1711038,Province,106.8361183,-6.204698991
2022-08-30,ID-JK,DKI Jakarta,1717,2,2000,0,334183,15474,1363383,1713040,Province,106.8361183,-6.204698991
2022-08-31,ID-JK,DKI Jakarta,1931,3,1537,391,334574,15477,1364920,1714971,Province,106.8361183,-6.204698991
2022-09-01,ID-JK,DKI Jakarta,1702,4,1774,0,334574,15481,1366694,1716749,Province,106.8361183,-6.204698991
2022-09-02,ID-JK,DKI Jakarta,1500,3,2199,0,334574,15484,1368893,1718951,Province,106.8361183,-6.204698991
2022-09-03,ID-JK,DKI Jakarta,1506,4,2215,0,334574,15488,1371108,1721170,Province,106.8361183,-6.204698991
2022-09-04,ID-JK,DKI Jakarta,1257,3,1673,0,334574,15491,1372781,1722846,Province,106.8361183,-6.204698991
2022-09-05,ID-JK,DKI Jakarta,992,4,1899,0,334574,15495,1374680,1724749,Province,106.8361183,-6.204698991
2022-09-06,ID-JK,DKI Jakarta,1387,3,1418,0,334574,15498,1376098,1726170,Province,106.8361183,-6.204698991
2022-09-07,ID-JK,DKI Jakarta,1486,4,1322,160,334734,15502,1377420,1727656,Province,106.8361183,-6.204698991
2022-09-08,ID-JK,DKI Jakarta,1318,1,1783,0,334734,15503,1379203,1729440,Province,106.8361183,-6.204698991
2022-09-09,ID-JK,DKI Jakarta,1166,2,2146,0,334734,15505,1381349,1731588,Province,106.8361183,-6.204698991
2022-09-10,ID-JK,DKI Jakarta,1125,1,1612,0,334734,15506,1382961,1733201,Province,106.8361183,-6.204698991
2022-09-11,ID-JK,DKI Jakarta,855,3,1429,0,334734,15509,1384390,1734633,Province,106.8361183,-6.204698991
2022-09-12,ID-JK,DKI Jakarta,17,3,1350,0,334734,15512,1385740,1735986,Province,106.8361183,-6.204698991
2022-09-13,ID-JK,DKI Jakarta,16,0,313,0,334734,15512,1386053,1736299,Province,106.8361183,-6.204698991
2022-09-14,ID-JK,DKI Jakarta,1228,1,23,1204,335938,15513,1386076,1737527,Province,106.8361183,-6.204698991
2022-09-15,ID-JK,DKI Jakarta,1116,0,58,1058,336996,15513,1386134,1738643,Province,106.8361183,-6.204698991
